Date;Time;Severity;From;Line;Message
2016/10/21;12:02:46.377;DEBUG;cfg-proc.cpp;428;"Chequeando Configuracion en: 192.168.0.212..."
2016/10/21;12:03:16.741;DEBUG;cfg-proc.cpp;428;"Chequeando Configuracion en: 192.168.0.212..."
2016/10/21;12:03:35.675;DEBUG;his-proc.cpp;39;"TO-SNMP-SERVICE (192.168.0.71:65000): C,C03"
2016/10/21;12:03:40.673;ERROR;his-proc.cpp;63;"Excepcion: LINUX(ERROR: 11). recvfrom: Resource temporarily unavailable. Local=65002, Remoto:65000"
2016/10/21;12:03:40.681;DEBUG;his-proc.cpp;39;"TO-SNMP-SERVICE (192.168.0.72:65000): C,C03"
2016/10/21;12:03:45.680;ERROR;his-proc.cpp;63;"Excepcion: LINUX(ERROR: 11). recvfrom: Resource temporarily unavailable. Local=65002, Remoto:65000"
2016/10/21;12:03:47.095;DEBUG;cfg-proc.cpp;428;"Chequeando Configuracion en: 192.168.0.212..."
2016/10/21;12:04:17.450;DEBUG;cfg-proc.cpp;428;"Chequeando Configuracion en: 192.168.0.212..."
2016/10/21;12:04:35.685;DEBUG;his-proc.cpp;39;"TO-SNMP-SERVICE (192.168.0.71:65000): C,C03"
2016/10/21;12:04:40.684;ERROR;his-proc.cpp;63;"Excepcion: LINUX(ERROR: 11). recvfrom: Resource temporarily unavailable. Local=65002, Remoto:65000"
2016/10/21;12:04:40.694;DEBUG;his-proc.cpp;39;"TO-SNMP-SERVICE (192.168.0.72:65000): C,C03"
2016/10/21;12:04:45.692;ERROR;his-proc.cpp;63;"Excepcion: LINUX(ERROR: 11). recvfrom: Resource temporarily unavailable. Local=65002, Remoto:65000"
2016/10/21;12:04:47.805;DEBUG;cfg-proc.cpp;428;"Chequeando Configuracion en: 192.168.0.212..."
2016/10/21;12:05:18.172;DEBUG;cfg-proc.cpp;428;"Chequeando Configuracion en: 192.168.0.212..."
2016/10/21;12:05:35.713;DEBUG;his-proc.cpp;39;"TO-SNMP-SERVICE (192.168.0.71:65000): C,C03"
2016/10/21;12:05:40.712;ERROR;his-proc.cpp;63;"Excepcion: LINUX(ERROR: 11). recvfrom: Resource temporarily unavailable. Local=65002, Remoto:65000"
2016/10/21;12:05:40.723;DEBUG;his-proc.cpp;39;"TO-SNMP-SERVICE (192.168.0.72:65000): C,C03"
2016/10/21;12:05:45.720;ERROR;his-proc.cpp;63;"Excepcion: LINUX(ERROR: 11). recvfrom: Resource temporarily unavailable. Local=65002, Remoto:65000"
2016/10/21;12:05:48.523;DEBUG;cfg-proc.cpp;428;"Chequeando Configuracion en: 192.168.0.212..."
2016/10/21;12:06:18.872;DEBUG;cfg-proc.cpp;428;"Chequeando Configuracion en: 192.168.0.212..."
2016/10/21;12:06:35.737;DEBUG;his-proc.cpp;39;"TO-SNMP-SERVICE (192.168.0.71:65000): C,C03"
2016/10/21;12:06:40.735;ERROR;his-proc.cpp;63;"Excepcion: LINUX(ERROR: 11). recvfrom: Resource temporarily unavailable. Local=65002, Remoto:65000"
2016/10/21;12:06:40.746;DEBUG;his-proc.cpp;39;"TO-SNMP-SERVICE (192.168.0.72:65000): C,C03"
2016/10/21;12:06:45.743;ERROR;his-proc.cpp;63;"Excepcion: LINUX(ERROR: 11). recvfrom: Resource temporarily unavailable. Local=65002, Remoto:65000"
2016/10/21;12:06:49.226;DEBUG;cfg-proc.cpp;428;"Chequeando Configuracion en: 192.168.0.212..."
2016/10/21;12:07:19.575;DEBUG;cfg-proc.cpp;428;"Chequeando Configuracion en: 192.168.0.212..."
2016/10/21;12:07:35.758;DEBUG;his-proc.cpp;39;"TO-SNMP-SERVICE (192.168.0.71:65000): C,C03"
2016/10/21;12:07:40.755;ERROR;his-proc.cpp;63;"Excepcion: LINUX(ERROR: 11). recvfrom: Resource temporarily unavailable. Local=65002, Remoto:65000"
2016/10/21;12:07:40.765;DEBUG;his-proc.cpp;39;"TO-SNMP-SERVICE (192.168.0.72:65000): C,C03"
2016/10/21;12:07:45.763;ERROR;his-proc.cpp;63;"Excepcion: LINUX(ERROR: 11). recvfrom: Resource temporarily unavailable. Local=65002, Remoto:65000"
2016/10/21;12:07:49.936;DEBUG;cfg-proc.cpp;428;"Chequeando Configuracion en: 192.168.0.212..."
2016/10/21;12:08:20.292;DEBUG;cfg-proc.cpp;428;"Chequeando Configuracion en: 192.168.0.212..."
2016/10/21;12:08:35.773;DEBUG;his-proc.cpp;39;"TO-SNMP-SERVICE (192.168.0.71:65000): C,C03"
2016/10/21;12:08:40.768;ERROR;his-proc.cpp;63;"Excepcion: LINUX(ERROR: 11). recvfrom: Resource temporarily unavailable. Local=65002, Remoto:65000"
2016/10/21;12:08:40.778;DEBUG;his-proc.cpp;39;"TO-SNMP-SERVICE (192.168.0.72:65000): C,C03"
2016/10/21;12:08:45.775;ERROR;his-proc.cpp;63;"Excepcion: LINUX(ERROR: 11). recvfrom: Resource temporarily unavailable. Local=65002, Remoto:65000"
2016/10/21;12:08:50.648;DEBUG;cfg-proc.cpp;428;"Chequeando Configuracion en: 192.168.0.212..."
2016/10/21;12:09:21.004;DEBUG;cfg-proc.cpp;428;"Chequeando Configuracion en: 192.168.0.212..."
2016/10/21;12:09:35.797;DEBUG;his-proc.cpp;39;"TO-SNMP-SERVICE (192.168.0.71:65000): C,C03"
2016/10/21;12:09:40.796;ERROR;his-proc.cpp;63;"Excepcion: LINUX(ERROR: 11). recvfrom: Resource temporarily unavailable. Local=65002, Remoto:65000"
2016/10/21;12:09:40.807;DEBUG;his-proc.cpp;39;"TO-SNMP-SERVICE (192.168.0.72:65000): C,C03"
2016/10/21;12:09:45.808;ERROR;his-proc.cpp;63;"Excepcion: LINUX(ERROR: 11). recvfrom: Resource temporarily unavailable. Local=65002, Remoto:65000"
2016/10/21;12:09:51.338;DEBUG;cfg-proc.cpp;428;"Chequeando Configuracion en: 192.168.0.212..."
2016/10/21;12:10:21.695;DEBUG;cfg-proc.cpp;428;"Chequeando Configuracion en: 192.168.0.212..."
2016/10/21;12:10:35.812;DEBUG;his-proc.cpp;39;"TO-SNMP-SERVICE (192.168.0.71:65000): C,C03"
2016/10/21;12:10:40.813;ERROR;his-proc.cpp;63;"Excepcion: LINUX(ERROR: 11). recvfrom: Resource temporarily unavailable. Local=65002, Remoto:65000"
2016/10/21;12:10:40.824;DEBUG;his-proc.cpp;39;"TO-SNMP-SERVICE (192.168.0.72:65000): C,C03"
2016/10/21;12:10:45.819;ERROR;his-proc.cpp;63;"Excepcion: LINUX(ERROR: 11). recvfrom: Resource temporarily unavailable. Local=65002, Remoto:65000"
2016/10/21;12:10:52.036;DEBUG;cfg-proc.cpp;428;"Chequeando Configuracion en: 192.168.0.212..."
2016/10/21;12:11:22.393;DEBUG;cfg-proc.cpp;428;"Chequeando Configuracion en: 192.168.0.212..."
2016/10/21;12:11:35.831;DEBUG;his-proc.cpp;39;"TO-SNMP-SERVICE (192.168.0.71:65000): C,C03"
2016/10/21;12:11:40.831;ERROR;his-proc.cpp;63;"Excepcion: LINUX(ERROR: 11). recvfrom: Resource temporarily unavailable. Local=65002, Remoto:65000"
2016/10/21;12:11:40.843;DEBUG;his-proc.cpp;39;"TO-SNMP-SERVICE (192.168.0.72:65000): C,C03"
2016/10/21;12:11:45.839;ERROR;his-proc.cpp;63;"Excepcion: LINUX(ERROR: 11). recvfrom: Resource temporarily unavailable. Local=65002, Remoto:65000"
2016/10/21;12:11:52.751;DEBUG;cfg-proc.cpp;428;"Chequeando Configuracion en: 192.168.0.212..."
